거래일자,거래시간,지역,  태양광 발전량(MWh)  ,  풍력 발전량(MWh)  
2023-05-10,20,제주도,7.625354,64.386055
2023-05-10,21,제주도,7.167498,80.551241
2023-05-10,22,제주도,4.803538,69.492373
2023-05-10,23,제주도,2.409196,61.662092
2023-05-10,24,제주도,0.681624,63.491657
2023-05-10,01,서울시,0,0
2023-05-10,02,서울시,0,0
2023-05-10,03,서울시,0,0
2023-05-10,04,서울시,0,0
2023-05-10,05,서울시,0,0
2023-05-10,06,서울시,0.041929,0
2023-05-10,07,서울시,1.038442,0
2023-05-10,08,서울시,3.282262,0
2023-05-10,09,서울시,6.512016,0
2023-05-10,10,서울시,7.651005,0
2023-05-10,11,서울시,9.758223,0
2023-05-10,12,서울시,10.571005,0
2023-05-10,13,서울시,11.880927,0
2023-05-10,14,서울시,11.168643,0
2023-05-10,15,서울시,10.285441,0
2023-05-10,16,서울시,9.092506,0
2023-05-10,17,서울시,6.49517,0
2023-05-10,18,서울시,3.542364,0
2023-05-10,19,서울시,1.084027,0
2023-05-10,20,서울시,0.116671,0
2023-05-10,21,서울시,0.05288,0
2023-05-10,22,서울시,0.05296,0
2023-05-10,23,서울시,0.04496,0
2023-05-10,24,서울시,0,0
2023-05-10,01,인천시,3.82608,0.0096
2023-05-10,02,인천시,0.15456,0.04224
2023-05-10,03,인천시,0,0.04032
2023-05-10,04,인천시,0,0.00192
2023-05-10,05,인천시,0.00008,0.01536
2023-05-10,06,인천시,0.06817,0.00192
2023-05-10,07,인천시,2.367484,0
2023-05-10,08,인천시,9.133653,0
2023-05-10,09,인천시,16.672764,1.498048
2023-05-10,10,인천시,19.973652,3.5468
2023-05-10,11,인천시,21.764161,1.748906
2023-05-10,12,인천시,26.190722,0
2023-05-10,13,인천시,25.349829,0
2023-05-10,14,인천시,30.621574,0
2023-05-10,15,인천시,31.487648,0.003857
2023-05-10,16,인천시,27.561711,0.140043
2023-05-10,17,인천시,20.573239,0.259097
2023-05-10,18,인천시,12.322598,0.516149
2023-05-10,19,인천시,4.898946,1.243315
2023-05-10,20,인천시,2.554966,1.221135
2023-05-10,21,인천시,2.245534,0.605764
2023-05-10,22,인천시,1.495134,0.484679
2023-05-10,23,인천시,4.01328,0.400454
2023-05-10,24,인천시,4.38768,0.83155
2023-05-10,01,대전시,0,0
2023-05-10,02,대전시,0,0
2023-05-10,03,대전시,0,0
2023-05-10,04,대전시,0,0
2023-05-10,05,대전시,0,0
2023-05-10,06,대전시,0.010099,0
2023-05-10,07,대전시,0.47873,0
2023-05-10,08,대전시,1.706102,0
2023-05-10,09,대전시,4.124362,0
2023-05-10,10,대전시,6.801289,0
2023-05-10,11,대전시,8.35906,0
2023-05-10,12,대전시,8.628737,0
2023-05-10,13,대전시,9.390355,0
2023-05-10,14,대전시,9.748133,0
2023-05-10,15,대전시,9.199208,0
2023-05-10,16,대전시,7.94853,0
2023-05-10,17,대전시,5.622393,0
2023-05-10,18,대전시,2.867624,0
2023-05-10,19,대전시,0.783751,0
2023-05-10,20,대전시,0.031868,0
2023-05-10,21,대전시,0,0
2023-05-10,22,대전시,0,0
2023-05-10,23,대전시,0,0
2023-05-10,24,대전시,0,0
2023-05-10,01,광주시,0,0
2023-05-10,02,광주시,0,0
2023-05-10,03,광주시,0,0
2023-05-10,04,광주시,0,0
2023-05-10,05,광주시,0,0
2023-05-10,06,광주시,0.074738,0
2023-05-10,07,광주시,4.504085,0
2023-05-10,08,광주시,12.131044,0
2023-05-10,09,광주시,24.463293,0
2023-05-10,10,광주시,35.41334,0
2023-05-10,11,광주시,39.813102,0
2023-05-10,12,광주시,43.824685,0
2023-05-10,13,광주시,46.03338,0
2023-05-10,14,광주시,45.162126,0
2023-05-10,15,광주시,43.670214,0
2023-05-10,16,광주시,37.073095,0
2023-05-10,17,광주시,26.820198,0
2023-05-10,18,광주시,15.405316,0
2023-05-10,19,광주시,6.369241,0
2023-05-10,20,광주시,2.906933,0
2023-05-10,21,광주시,2.065,0
2023-05-10,22,광주시,0.92116,0
2023-05-10,23,광주시,0.4346,0
2023-05-10,24,광주시,0.17868,0
2023-05-10,01,대구시,0,0
2023-05-10,02,대구시,0,0
2023-05-10,03,대구시,0,0
2023-05-10,04,대구시,0,0
2023-05-10,05,대구시,0,0
2023-05-10,06,대구시,0.169419,0
2023-05-10,07,대구시,3.54888,0
2023-05-10,08,대구시,10.167149,0
2023-05-10,09,대구시,22.649351,0
2023-05-10,10,대구시,32.328919,0
2023-05-10,11,대구시,35.508508,0
2023-05-10,12,대구시,36.211186,0
2023-05-10,13,대구시,36.774309,0
2023-05-10,14,대구시,38.75439,0
2023-05-10,15,대구시,36.975199,0
2023-05-10,16,대구시,29.92994,0
2023-05-10,17,대구시,21.766563,0
2023-05-10,18,대구시,12.462994,0
2023-05-10,19,대구시,4.155641,0
2023-05-10,20,대구시,3.465918,0
2023-05-10,21,대구시,3.268096,0
2023-05-10,22,대구시,2.6022,0
2023-05-10,23,대구시,0.740788,0
2023-05-10,24,대구시,0.049776,0
2023-05-10,01,세종시,0,0
2023-05-10,02,세종시,0,0
2023-05-10,03,세종시,0,0
2023-05-10,04,세종시,0,0
2023-05-10,05,세종시,0,0
2023-05-10,06,세종시,0.048431,0
2023-05-10,07,세종시,1.47284,0
2023-05-10,08,세종시,4.780653,0
2023-05-10,09,세종시,9.810072,0
2023-05-10,10,세종시,15.154526,0
2023-05-10,11,세종시,16.322254,0
2023-05-10,12,세종시,17.279677,0
2023-05-10,13,세종시,18.761726,0
2023-05-10,14,세종시,20.55589,0
2023-05-10,15,세종시,19.355596,0
2023-05-10,16,세종시,16.524504,0
2023-05-10,17,세종시,12.4986,0
2023-05-10,18,세종시,8.119393,0
2023-05-10,19,세종시,3.545277,0
2023-05-10,20,세종시,1.745137,0
2023-05-10,21,세종시,1.134311,0
2023-05-10,22,세종시,0.730148,0
2023-05-10,23,세종시,0.410151,0
2023-05-10,24,세종시,0,0
2023-05-10,01,울산시,0.01584,0
2023-05-10,02,울산시,0.01584,0
2023-05-10,03,울산시,0.01584,0
2023-05-10,04,울산시,0,0
2023-05-10,05,울산시,0,0
2023-05-10,06,울산시,0.207343,0
2023-05-10,07,울산시,3.020081,0
2023-05-10,08,울산시,9.452413,0
2023-05-10,09,울산시,16.100595,0
2023-05-10,10,울산시,22.620463,0
2023-05-10,11,울산시,26.566316,0
2023-05-10,12,울산시,28.481328,0
2023-05-10,13,울산시,24.645242,0
2023-05-10,14,울산시,24.194492,0
2023-05-10,15,울산시,18.098247,0
2023-05-10,16,울산시,14.008779,0
2023-05-10,17,울산시,9.49575,0
2023-05-10,18,울산시,5.983989,0
2023-05-10,19,울산시,1.982363,0
2023-05-10,20,울산시,0.421824,0
2023-05-10,21,울산시,0.38712,0
2023-05-10,22,울산시,0.33772,0
2023-05-10,23,울산시,0.18972,0
2023-05-10,24,울산시,0.00504,0
2023-05-10,01,부산시,0.02984,0
2023-05-10,02,부산시,0.02972,0
2023-05-10,03,부산시,0.02968,0
2023-05-10,04,부산시,0.00936,0
2023-05-10,05,부산시,0,0
2023-05-10,06,부산시,0.470334,0
2023-05-10,07,부산시,8.437925,0
2023-05-10,08,부산시,24.642486,0
2023-05-10,09,부산시,44.135668,0
2023-05-10,10,부산시,64.084641,0
2023-05-10,11,부산시,72.934008,0
2023-05-10,12,부산시,79.180689,0
2023-05-10,13,부산시,78.243633,0
2023-05-10,14,부산시,75.416753,0
2023-05-10,15,부산시,65.945397,0
2023-05-10,16,부산시,51.349004,0
2023-05-10,17,부산시,35.770576,0
2023-05-10,18,부산시,18.86366,0
2023-05-10,19,부산시,6.546089,0
2023-05-10,20,부산시,3.130359,0
2023-05-10,21,부산시,2.96956,0
2023-05-10,22,부산시,2.12402,0
2023-05-10,23,부산시,0.24252,0
2023-05-10,24,부산시,0.02992,0
2023-05-11,01,경기도,1.678101,0
2023-05-11,02,경기도,0.37372,0
2023-05-11,03,경기도,0,0
2023-05-11,04,경기도,0,0.003254
2023-05-11,05,경기도,0,0
2023-05-11,06,경기도,1.161052,0
2023-05-11,07,경기도,20.20385,0
2023-05-11,08,경기도,64.941248,0.00378
2023-05-11,09,경기도,125.083324,0
2023-05-11,10,경기도,178.27679,0.059455
2023-05-11,11,경기도,192.830627,0.069373
2023-05-11,12,경기도,212.049531,0.018919
2023-05-11,13,경기도,217.151301,0.015531
2023-05-11,14,경기도,212.888762,0.034203
2023-05-11,15,경기도,196.328341,0.274099
2023-05-11,16,경기도,166.722115,0.369148
2023-05-11,17,경기도,122.415568,0.153996
2023-05-11,18,경기도,71.512424,0.027409
2023-05-11,19,경기도,35.396675,0.001802
2023-05-11,20,경기도,18.837956,0.00126
2023-05-11,21,경기도,21.214647,0.013738
2023-05-11,22,경기도,19.128478,0.057047
2023-05-11,23,경기도,11.140297,0.088225
2023-05-11,24,경기도,4.666311,0
2023-05-11,01,강원도,1.710229,1.789991
2023-05-11,02,강원도,0.34113,1.629232
2023-05-11,03,강원도,0,1.289455
2023-05-11,04,강원도,0.0002,2.610998
2023-05-11,05,강원도,0.0002,6.206435
2023-05-11,06,강원도,2.268454,7.635922
2023-05-11,07,강원도,38.679495,6.487323
2023-05-11,08,강원도,122.659366,4.597189
2023-05-11,09,강원도,235.89315,2.19954
2023-05-11,10,강원도,331.321124,7.430716
2023-05-11,11,강원도,333.286524,7.310133
2023-05-11,12,강원도,352.834727,8.274782
2023-05-11,13,강원도,355.261278,11.383448
2023-05-11,14,강원도,342.698952,14.878161
2023-05-11,15,강원도,326.507771,17.38498
2023-05-11,16,강원도,278.207092,16.309143
2023-05-11,17,강원도,205.172697,15.935164
2023-05-11,18,강원도,116.465471,17.913443
2023-05-11,19,강원도,82.768808,13.712786
2023-05-11,20,강원도,76.026908,14.987654
2023-05-11,21,강원도,78.044309,22.14535
2023-05-11,22,강원도,64.751713,36.502238
2023-05-11,23,강원도,32.879133,47.407566
2023-05-11,24,강원도,8.351642,65.95456
2023-05-11,01,경상남도,1.204624,0.22512
2023-05-11,02,경상남도,0.0986,0.15
2023-05-11,03,경상남도,1.24248,0.151503
2023-05-11,04,경상남도,1.32168,0.084
2023-05-11,05,경상남도,1.32192,0.2544
2023-05-11,06,경상남도,2.401313,0.31464
2023-05-11,07,경상남도,27.652029,0.96564
2023-05-11,08,경상남도,93.729622,2.564893
2023-05-11,09,경상남도,181.899287,5.073252
2023-05-11,10,경상남도,259.567299,11.350724
2023-05-11,11,경상남도,281.123886,16.729592
2023-05-11,12,경상남도,300.884784,12.898547
2023-05-11,13,경상남도,304.149828,15.376762
2023-05-11,14,경상남도,292.216391,13.206732
2023-05-11,15,경상남도,276.84352,11.099078
2023-05-11,16,경상남도,213.611149,10.066611
2023-05-11,17,경상남도,139.082468,13.271337
2023-05-11,18,경상남도,80.584085,17.229177
2023-05-11,19,경상남도,46.707589,13.504515
2023-05-11,20,경상남도,32.238922,13.798472
2023-05-11,21,경상남도,32.310872,11.973442
2023-05-11,22,경상남도,23.34412,9.497204
2023-05-11,23,경상남도,13.218482,4.566436
2023-05-11,24,경상남도,5.414381,1.140398
2023-05-11,01,경상북도,5.065751,65.583715
2023-05-11,02,경상북도,1.936286,66.545684
2023-05-11,03,경상북도,0.282479,69.651118
2023-05-11,04,경상북도,0.00008,80.867799
2023-05-11,05,경상북도,0,70.113284
2023-05-11,06,경상북도,3.232041,66.518885
2023-05-11,07,경상북도,45.726884,54.58738
2023-05-11,08,경상북도,145.916627,60.189093
2023-05-11,09,경상북도,276.584654,61.258014
2023-05-11,10,경상북도,386.645637,67.992529
2023-05-11,11,경상북도,403.503837,66.349158
2023-05-11,12,경상북도,452.935315,67.409287
2023-05-11,13,경상북도,468.589166,56.660966
2023-05-11,14,경상북도,466.771025,44.058819
2023-05-11,15,경상북도,448.830922,46.022189
2023-05-11,16,경상북도,358.97799,38.624481
2023-05-11,17,경상북도,235.660071,34.89675
2023-05-11,18,경상북도,133.685722,35.053088
2023-05-11,19,경상북도,73.994379,50.836457
2023-05-11,20,경상북도,61.495679,89.749682
2023-05-11,21,경상북도,69.058413,95.593345
2023-05-11,22,경상북도,62.138684,83.004219
2023-05-11,23,경상북도,41.282755,51.136369
2023-05-11,24,경상북도,14.745049,35.390718
2023-05-11,01,전라남도,2.802599,8.681274
2023-05-11,02,전라남도,0.118981,5.772305
2023-05-11,03,전라남도,0.045081,8.286552
2023-05-11,04,전라남도,0.054642,8.74094
2023-05-11,05,전라남도,0.044466,8.395627
2023-05-11,06,전라남도,3.784784,5.769959
2023-05-11,07,전라남도,143.088232,5.078032
2023-05-11,08,전라남도,534.34434,6.521345
2023-05-11,09,전라남도,1019.338966,6.234551
2023-05-11,10,전라남도,1385.099364,16.757078
2023-05-11,11,전라남도,1163.333402,13.527579
2023-05-11,12,전라남도,1214.586971,7.656159
2023-05-11,13,전라남도,1174.297986,16.273742
2023-05-11,14,전라남도,1230.066299,18.200772
2023-05-11,15,전라남도,1254.201542,17.678796
2023-05-11,16,전라남도,1009.130288,24.562054
2023-05-11,17,전라남도,791.814504,19.344398
2023-05-11,18,전라남도,774.807014,15.195242
2023-05-11,19,전라남도,606.738208,10.562101
2023-05-11,20,전라남도,515.93478,2.68114
2023-05-11,21,전라남도,479.33384,3.827989
2023-05-11,22,전라남도,374.860295,2.75736
2023-05-11,23,전라남도,107.840524,0.846096
2023-05-11,24,전라남도,30.133862,5.717147
2023-05-11,01,전라북도,1.715249,0
2023-05-11,02,전라북도,0.468851,0
2023-05-11,03,전라북도,0.583689,0
2023-05-11,04,전라북도,0.404,0
2023-05-11,05,전라북도,0.40944,0.672
2023-05-11,06,전라북도,1.491937,0.0132
2023-05-11,07,전라북도,43.036152,0.672
2023-05-11,08,전라북도,165.641377,0
2023-05-11,09,전라북도,325.052211,0
2023-05-11,10,전라북도,451.889685,0
2023-05-11,11,전라북도,460.977361,0
2023-05-11,12,전라북도,494.387557,0
2023-05-11,13,전라북도,531.215974,0.029502
2023-05-11,14,전라북도,535.345876,1.443722
2023-05-11,15,전라북도,481.109796,1.837287
2023-05-11,16,전라북도,396.04319,1.842711
2023-05-11,17,전라북도,284.54245,1.669421
2023-05-11,18,전라북도,190.856081,0.751343
2023-05-11,19,전라북도,97.853117,0.441291
2023-05-11,20,전라북도,66.051867,0.337385
2023-05-11,21,전라북도,59.766759,0.296823
2023-05-11,22,전라북도,46.912723,0.400227
2023-05-11,23,전라북도,26.875057,0.454151
2023-05-11,24,전라북도,6.10563,0.03216
2023-05-11,01,충청남도,4.271703,0
2023-05-11,02,충청남도,2.254348,0
2023-05-11,03,충청남도,0.589876,0
2023-05-11,04,충청남도,0.277488,0
2023-05-11,05,충청남도,0.05328,0
2023-05-11,06,충청남도,2.428542,0
2023-05-11,07,충청남도,45.367589,0
2023-05-11,08,충청남도,163.096463,0
2023-05-11,09,충청남도,327.14605,0
2023-05-11,10,충청남도,475.313491,0
2023-05-11,11,충청남도,438.279443,0
2023-05-11,12,충청남도,479.764883,0
2023-05-11,13,충청남도,492.533911,0
2023-05-11,14,충청남도,512.960947,0
2023-05-11,15,충청남도,515.835573,0
2023-05-11,16,충청남도,443.561225,0
2023-05-11,17,충청남도,342.483405,0
2023-05-11,18,충청남도,243.320238,0
2023-05-11,19,충청남도,153.494809,0
2023-05-11,20,충청남도,130.875112,0
2023-05-11,21,충청남도,90.151004,0
2023-05-11,22,충청남도,71.793062,0
2023-05-11,23,충청남도,42.705101,0
2023-05-11,24,충청남도,13.61886,0
2023-05-11,01,충청북도,1.097638,0
2023-05-11,02,충청북도,0,0
2023-05-11,03,충청북도,0.00012,0
2023-05-11,04,충청북도,0.24896,0
2023-05-11,05,충청북도,0.265,0
2023-05-11,06,충청북도,1.704885,0
2023-05-11,07,충청북도,22.63521,0
2023-05-11,08,충청북도,67.944203,0
2023-05-11,09,충청북도,133.650905,0
2023-05-11,10,충청북도,193.854887,0
2023-05-11,11,충청북도,188.224294,0
2023-05-11,12,충청북도,205.771836,0
2023-05-11,13,충청북도,210.038013,0
2023-05-11,14,충청북도,203.26423,0
2023-05-11,15,충청북도,201.943723,0
2023-05-11,16,충청북도,173.023097,0
2023-05-11,17,충청북도,122.026471,0
2023-05-11,18,충청북도,82.94986,0
2023-05-11,19,충청북도,46.961759,0
2023-05-11,20,충청북도,37.644944,0
2023-05-11,21,충청북도,50.320147,0
2023-05-11,22,충청북도,42.337946,0
2023-05-11,23,충청북도,24.142902,0
2023-05-11,24,충청북도,10.67137,0
2023-05-11,01,제주도,0.14112,34.878469
2023-05-11,02,제주도,0.002352,20.124996
2023-05-11,03,제주도,0.000228,16.352228
2023-05-11,04,제주도,0,11.069505
2023-05-11,05,제주도,0.000144,3.630814
2023-05-11,06,제주도,0.436202,12.411894
2023-05-11,07,제주도,22.816075,11.064511
2023-05-11,08,제주도,75.77589,4.47512
2023-05-11,09,제주도,128.064111,0.559456
2023-05-11,10,제주도,202.289465,2.321224
2023-05-11,11,제주도,247.402592,8.870928
2023-05-11,12,제주도,273.009985,4.221576
2023-05-11,13,제주도,268.20973,4.361223
2023-05-11,14,제주도,246.171898,4.769672
2023-05-11,15,제주도,174.428226,8.923222
2023-05-11,16,제주도,173.503959,7.886311
2023-05-11,17,제주도,148.097901,6.613374
2023-05-11,18,제주도,82.971908,5.27377
2023-05-11,19,제주도,26.034212,8.951261
2023-05-11,20,제주도,9.478465,11.330281
2023-05-11,21,제주도,7.652253,7.58599
2023-05-11,22,제주도,4.862288,1.899925
2023-05-11,23,제주도,2.475598,0.064211
2023-05-11,24,제주도,0.657948,0.400344
2023-05-11,01,서울시,0,0
2023-05-11,02,서울시,0,0
2023-05-11,03,서울시,0,0
2023-05-11,04,서울시,0,0
2023-05-11,05,서울시,0,0
2023-05-11,06,서울시,0.057643,0
2023-05-11,07,서울시,0.957808,0
2023-05-11,08,서울시,3.16781,0
2023-05-11,09,서울시,6.425823,0
2023-05-11,10,서울시,9.222157,0
2023-05-11,11,서울시,11.082774,0
2023-05-11,12,서울시,12.243781,0
2023-05-11,13,서울시,12.392316,0
2023-05-11,14,서울시,11.731843,0
2023-05-11,15,서울시,10.645694,0
2023-05-11,16,서울시,8.882419,0
2023-05-11,17,서울시,6.84809,0
2023-05-11,18,서울시,3.664828,0
2023-05-11,19,서울시,1.134084,0
2023-05-11,20,서울시,0.10838,0
2023-05-11,21,서울시,0.05288,0
2023-05-11,22,서울시,0.05288,0
2023-05-11,23,서울시,0.04536,0
2023-05-11,24,서울시,0,0
2023-05-11,01,인천시,3.8244,0.601083
2023-05-11,02,인천시,0.14976,0.37248
2023-05-11,03,인천시,0,0.25499
2023-05-11,04,인천시,0,0.703813
2023-05-11,05,인천시,0.00008,0.090722
2023-05-11,06,인천시,0.108752,0.08431
2023-05-11,07,인천시,2.463898,0.136095
2023-05-11,08,인천시,8.870654,0.054982
2023-05-11,09,인천시,17.867671,0.873169
2023-05-11,10,인천시,25.897067,2.31936
2023-05-11,11,인천시,26.618492,2.46336
2023-05-11,12,인천시,28.559848,0.45696
2023-05-11,13,인천시,28.694819,0.000723
2023-05-11,14,인천시,30.789094,0.152297
2023-05-11,15,인천시,29.632299,0.641507
2023-05-11,16,인천시,25.388118,0.536595
2023-05-11,17,인천시,19.866725,0.139712
2023-05-11,18,인천시,12.333025,0.019001
2023-05-11,19,인천시,4.788443,0
2023-05-11,20,인천시,3.08977,0.032806
2023-05-11,21,인천시,2.862814,0.42936
2023-05-11,22,인천시,2.152087,0.348919
2023-05-11,23,인천시,4.23192,0.286338
2023-05-11,24,인천시,4.38648,0
2023-05-11,01,대전시,0,0
2023-05-11,02,대전시,0,0
2023-05-11,03,대전시,0,0
2023-05-11,04,대전시,0,0
2023-05-11,05,대전시,0,0
2023-05-11,06,대전시,0.031258,0
2023-05-11,07,대전시,0.750454,0
2023-05-11,08,대전시,2.455981,0
2023-05-11,09,대전시,5.021782,0
2023-05-11,10,대전시,7.226909,0
2023-05-11,11,대전시,8.772391,0
2023-05-11,12,대전시,9.565644,0
2023-05-11,13,대전시,9.944396,0
2023-05-11,14,대전시,9.743308,0
2023-05-11,15,대전시,8.59595,0
2023-05-11,16,대전시,6.603183,0
2023-05-11,17,대전시,4.277698,0
2023-05-11,18,대전시,2.607526,0
2023-05-11,19,대전시,0.857485,0
2023-05-11,20,대전시,0.022931,0
2023-05-11,21,대전시,0,0
2023-05-11,22,대전시,0,0
2023-05-11,23,대전시,0,0
2023-05-11,24,대전시,0,0
2023-05-11,01,광주시,0,0
2023-05-11,02,광주시,0,0
2023-05-11,03,광주시,0,0
2023-05-11,04,광주시,0,0
2023-05-11,05,광주시,0,0
2023-05-11,06,광주시,0.064694,0
2023-05-11,07,광주시,3.25721,0
2023-05-11,08,광주시,12.550655,0
2023-05-11,09,광주시,24.504324,0
2023-05-11,10,광주시,34.263324,0
2023-05-11,11,광주시,37.030988,0
2023-05-11,12,광주시,40.405574,0
2023-05-11,13,광주시,41.911164,0
2023-05-11,14,광주시,40.982593,0
2023-05-11,15,광주시,38.031472,0
2023-05-11,16,광주시,25.932511,0
2023-05-11,17,광주시,15.623769,0
2023-05-11,18,광주시,13.731669,0
2023-05-11,19,광주시,5.85576,0
2023-05-11,20,광주시,2.828356,0
2023-05-11,21,광주시,2.1368,0
2023-05-11,22,광주시,1.14984,0
2023-05-11,23,광주시,0.53476,0
2023-05-11,24,광주시,0.18192,0
2023-05-11,01,대구시,0,0
2023-05-11,02,대구시,0,0
2023-05-11,03,대구시,0,0
2023-05-11,04,대구시,0,0
2023-05-11,05,대구시,0,0
2023-05-11,06,대구시,0.14391,0
2023-05-11,07,대구시,3.341736,0
2023-05-11,08,대구시,11.788451,0
2023-05-11,09,대구시,22.79924,0
2023-05-11,10,대구시,32.15351,0
2023-05-11,11,대구시,35.464469,0
2023-05-11,12,대구시,38.465714,0
2023-05-11,13,대구시,39.753168,0
2023-05-11,14,대구시,40.17801,0
2023-05-11,15,대구시,37.614945,0
2023-05-11,16,대구시,27.101903,0
2023-05-11,17,대구시,14.423995,0
2023-05-11,18,대구시,7.725112,0
2023-05-11,19,대구시,4.003456,0
2023-05-11,20,대구시,3.512082,0
2023-05-11,21,대구시,3.20018,0
2023-05-11,22,대구시,2.61518,0
2023-05-11,23,대구시,0.707528,0
2023-05-11,24,대구시,0.04416,0
2023-05-11,01,세종시,0,0
2023-05-11,02,세종시,0,0
2023-05-11,03,세종시,0,0
2023-05-11,04,세종시,0,0
2023-05-11,05,세종시,0,0
2023-05-11,06,세종시,0.128079,0
2023-05-11,07,세종시,2.242802,0
2023-05-11,08,세종시,5.7818,0
2023-05-11,09,세종시,11.616155,0
2023-05-11,10,세종시,16.811833,0
2023-05-11,11,세종시,18.59415,0
2023-05-11,12,세종시,20.513724,0
2023-05-11,13,세종시,21.571011,0
2023-05-11,14,세종시,20.9256,0
2023-05-11,15,세종시,17.828203,0
2023-05-11,16,세종시,16.112472,0
2023-05-11,17,세종시,10.514388,0
2023-05-11,18,세종시,7.50732,0
2023-05-11,19,세종시,3.776966,0
2023-05-11,20,세종시,1.712787,0
2023-05-11,21,세종시,1.135831,0
2023-05-11,22,세종시,0.729425,0
2023-05-11,23,세종시,0.407499,0
2023-05-11,24,세종시,0,0
2023-05-11,01,울산시,0,0
2023-05-11,02,울산시,0,0
2023-05-11,03,울산시,0,0
2023-05-11,04,울산시,0,0
2023-05-11,05,울산시,0,0
2023-05-11,06,울산시,0.151205,0
2023-05-11,07,울산시,2.305705,0
2023-05-11,08,울산시,7.124229,0
2023-05-11,09,울산시,10.642446,0
2023-05-11,10,울산시,13.671977,0
2023-05-11,11,울산시,15.768888,0
2023-05-11,12,울산시,23.389905,0
2023-05-11,13,울산시,27.927486,0
2023-05-11,14,울산시,28.09875,0
2023-05-11,15,울산시,25.31543,0
2023-05-11,16,울산시,19.789552,0
2023-05-11,17,울산시,12.646207,0
2023-05-11,18,울산시,6.072367,0
2023-05-11,19,울산시,2.268969,0
2023-05-11,20,울산시,0.497592,0
2023-05-11,21,울산시,0.41508,0
2023-05-11,22,울산시,0.36628,0
2023-05-11,23,울산시,0.22112,0
2023-05-11,24,울산시,0.05328,0
2023-05-11,01,부산시,0.02968,0
2023-05-11,02,부산시,0.02988,0
2023-05-11,03,부산시,0.02968,0
2023-05-11,04,부산시,0.00984,0
2023-05-11,05,부산시,0,0
2023-05-11,06,부산시,0.309494,0
2023-05-11,07,부산시,8.49155,0
2023-05-11,08,부산시,26.084642,0
2023-05-11,09,부산시,44.019618,0
2023-05-11,10,부산시,56.165961,0
2023-05-11,11,부산시,66.149304,0
2023-05-11,12,부산시,77.437866,0
2023-05-11,13,부산시,81.848991,0
2023-05-11,14,부산시,77.942437,0
2023-05-11,15,부산시,70.514903,0
2023-05-11,16,부산시,54.722326,0
2023-05-11,17,부산시,38.149518,0
2023-05-11,18,부산시,19.468549,0
2023-05-11,19,부산시,8.272744,0
2023-05-11,20,부산시,3.304761,0
2023-05-11,21,부산시,2.985444,0
2023-05-11,22,부산시,2.146276,0
2023-05-11,23,부산시,0.21988,0
2023-05-11,24,부산시,0.0298,0
2023-05-12,01,경기도,1.762361,0
2023-05-12,02,경기도,0.427,0.013682
2023-05-12,03,경기도,0,0.004339
2023-05-12,04,경기도,0,0.01374
2023-05-12,05,경기도,0,0.00144
2023-05-12,06,경기도,0.883142,0.00666
2023-05-12,07,경기도,20.786853,0
2023-05-12,08,경기도,51.225413,0
2023-05-12,09,경기도,95.885343,0
2023-05-12,10,경기도,126.734787,0.054598
2023-05-12,11,경기도,133.815592,0.04122
2023-05-12,12,경기도,147.661173,0.002169
2023-05-12,13,경기도,156.496162,0
2023-05-12,14,경기도,172.978677,0.0018
2023-05-12,15,경기도,166.37191,0.156338
2023-05-12,16,경기도,133.954641,0.095387
2023-05-12,17,경기도,113.545471,0.052011
2023-05-12,18,경기도,73.207449,0.339403
2023-05-12,19,경기도,37.175909,0.183366
2023-05-12,20,경기도,19.195895,0.075496
2023-05-12,21,경기도,21.072059,0.011348
2023-05-12,22,경기도,18.190208,0
2023-05-12,23,경기도,10.389306,0
2023-05-12,24,경기도,4.12797,0
2023-05-12,01,강원도,1.429487,89.798883
2023-05-12,02,강원도,0.553824,69.00772
2023-05-12,03,강원도,0.31552,75.517494
2023-05-12,04,강원도,0.0356,92.260895
2023-05-12,05,강원도,0.0002,76.429381
2023-05-12,06,강원도,2.894913,74.925459
2023-05-12,07,강원도,41.360829,74.827816
2023-05-12,08,강원도,120.318743,49.430713
2023-05-12,09,강원도,207.367554,28.098423
2023-05-12,10,강원도,274.034491,32.362761
2023-05-12,11,강원도,266.760072,38.930615
2023-05-12,12,강원도,277.685705,55.044439
2023-05-12,13,강원도,274.669297,58.793371
2023-05-12,14,강원도,268.781479,52.514822
2023-05-12,15,강원도,258.654888,46.293676
2023-05-12,16,강원도,212.567571,30.738807
2023-05-12,17,강원도,158.798497,18.220441
2023-05-12,18,강원도,101.182846,9.04975
2023-05-12,19,강원도,79.342479,7.537557
2023-05-12,20,강원도,73.851388,11.321659
2023-05-12,21,강원도,75.702806,13.849139
2023-05-12,22,강원도,67.123613,16.820083
2023-05-12,23,강원도,30.058336,24.687141
2023-05-12,24,강원도,7.807809,43.228192
2023-05-12,01,경상남도,1.120432,0.01692
2023-05-12,02,경상남도,0.09104,0.233211
2023-05-12,03,경상남도,1.24128,0.681379
2023-05-12,04,경상남도,1.32072,0.00864
2023-05-12,05,경상남도,1.32288,0
2023-05-12,06,경상남도,2.87476,0
2023-05-12,07,경상남도,31.776883,0
2023-05-12,08,경상남도,80.634907,0.115705
2023-05-12,09,경상남도,153.789515,0.323229
2023-05-12,10,경상남도,213.47538,4.506935
2023-05-12,11,경상남도,220.997872,4.980619
2023-05-12,12,경상남도,226.938198,1.993074
